year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,32,57,5.1747551,51.3154678,29.322678,2,12,49.76,-485.42,3.88,22.1,7.1,3.05148,1.60,3.00,226.5,1.9,14.19,0.01,49.5,1,1.894,432.4,0.0,1158.00,50.00,50.00,32.00,20411.00,116.00
2015,10,4,8,32,58,5.1747398,51.3154640,29.322723,2,12,48.72,-486.14,3.86,22.0,7.1,3.05148,2.07,3.00,293.7,2.0,9.57,0.01,50.5,1,1.981,434.8,0.0,1154.00,49.00,49.00,31.00,20411.00,114.00
2015,10,4,8,32,59,5.1747265,51.3154564,29.322779,2,12,47.78,-486.96,3.84,22.4,7.1,3.05148,1.29,3.00,188.2,2.1,13.22,0.01,51.5,1,2.105,438.5,0.0,1149.00,50.00,50.00,31.00,20411.00,118.00
2015,10,4,8,33,0,5.1747112,51.3154488,29.322824,2,12,46.73,-487.64,3.84,19.6,7.1,3.05148,1.59,3.00,189.3,2.2,8.99,0.02,52.5,1,2.220,442.3,0.0,1141.00,50.00,50.00,31.00,20411.00,122.00
2015,10,4,8,33,1,5.1746974,51.3154449,29.322872,2,13,45.76,-488.37,3.84,18.5,7.1,3.05148,2.21,3.00,239.4,2.3,10.34,0.02,53.5,1,2.299,445.0,0.0,1152.00,50.00,50.00,32.00,20411.00,124.00
2015,10,4,8,33,2,5.1746821,51.3154373,29.322910,2,13,44.68,-488.95,3.84,16.0,7.1,3.05148,2.82,3.00,239.4,2.4,8.17,0.02,54.5,1,2.386,448.2,0.0,1155.00,50.00,50.00,32.00,20411.00,122.00
2015,10,4,8,33,3,5.1746683,51.3154297,29.322964,2,13,43.74,-489.74,3.84,15.1,7.1,3.05148,1.63,3.00,123.3,2.5,11.11,0.02,55.5,1,2.486,452.3,0.0,1145.00,52.00,52.00,32.00,20411.00,118.00
2015,10,4,8,33,4,5.1746550,51.3154259,29.323008,2,13,42.80,-490.40,3.48,13.7,7.1,3.05148,2.18,3.00,151.9,2.6,10.27,0.02,56.5,1,2.583,456.2,0.0,1168.00,48.00,48.00,30.00,20411.00,90.00
2015,10,4,8,33,5,5.1746430,51.3154182,29.323048,2,13,41.97,-491.00,2.92,12.7,7.1,3.05148,1.42,3.00,99.9,2.7,11.33,0.02,57.5,1,2.689,460.3,0.0,1155.00,46.00,46.00,28.00,20411.00,106.00
2015,10,4,8,33,7,5.1746230,51.3154106,29.323128,2,13,40.57,-492.15,2.88,13.6,7.1,3.05148,2.44,3.00,202.5,2.9,5.90,0.02,59.5,1,2.871,466.5,0.0,1160.00,46.00,46.00,29.00,20411.00,98.00
