voor_huis;MAP;
Latitude;Longitude;Datum;Tijd;IRMI;IBI;Amount;Sprayer;Section;Amount_2;Sprayer_2;Section_2;
51.319568;5.173128;06.08.2015;09:59:23;20.5;2.13;0;0;0;100;100;256;
51.319461;5.173153;06.08.2015;09:59:23;18.1;2.22;0;0;0;100;100;48;
51.319517;5.173090;06.08.2015;09:59:24;19.8;2.13;0;0;0;100;100;192;
51.319410;5.173117;06.08.2015;09:59:24;18.3;2.33;0;0;0;100;100;12;
51.319603;5.173068;06.08.2015;09:59:24;16.1;2.88;0;0;0;100;0;0;
51.319563;5.173079;06.08.2015;09:59:24;20.1;2.10;0;0;0;100;100;256;
51.319457;5.173105;06.08.2015;09:59:24;18.1;2.23;0;0;0;100;100;48;
51.319517;5.173090;06.08.2015;09:59:24;20.1;2.13;0;0;0;100;100;192;
51.319406;5.173065;06.08.2015;09:59:25;17.9;2.27;0;0;0;100;100;12;
51.319599;5.173016;06.08.2015;09:59:25;16.3;2.85;0;0;0;100;0;0;
51.319559;5.173026;06.08.2015;09:59:25;19.9;2.10;0;0;0;100;100;256;
51.319452;5.173053;06.08.2015;09:59:25;18.3;2.23;0;0;0;100;100;48;
51.319512;5.173038;06.08.2015;09:59:25;20.6;2.16;0;0;0;100;100;192;
51.319406;5.173065;06.08.2015;09:59:25;17.5;2.17;0;0;0;100;100;12;
51.319594;5.172963;06.08.2015;09:59:26;16.4;2.85;0;0;0;100;0;0;
51.319554;5.172973;06.08.2015;09:59:26;20.3;2.15;0;0;0;100;100;256;
51.319447;5.172998;06.08.2015;09:59:26;18.6;2.21;0;0;0;100;100;48;
51.319507;5.172984;06.08.2015;09:59:26;21.2;2.19;0;0;0;100;100;192;
51.319401;5.173010;06.08.2015;09:59:26;17.5;2.12;0;0;0;100;100;12;
51.319594;5.172963;06.08.2015;09:59:26;16.7;2.87;0;0;0;100;0;0;
51.319549;5.172919;06.08.2015;09:59:27;20.9;2.19;0;0;0;100;100;256;
51.319443;5.172942;06.08.2015;09:59:27;19.1;2.19;0;0;0;100;100;48;
51.319499;5.172873;06.08.2015;09:59:28;21.8;2.25;0;0;0;100;100;192;
51.319392;5.172894;06.08.2015;09:59:28;17.6;2.11;0;0;0;100;100;12;
51.319586;5.172856;06.08.2015;09:59:28;17.0;2.90;0;0;0;100;0;0;
51.319545;5.172864;06.08.2015;09:59:28;21.3;2.23;0;0;0;100;100;256;
51.319438;5.172885;06.08.2015;09:59:28;19.7;2.20;0;0;0;100;100;48;
51.319499;5.172873;06.08.2015;09:59:28;22.3;2.31;0;0;0;100;100;192;
51.319388;5.172840;06.08.2015;09:59:29;18.1;2.16;0;0;0;100;100;12;
51.319582;5.172801;06.08.2015;09:59:29;17.1;2.94;0;0;0;100;0;0;
51.319541;5.172809;06.08.2015;09:59:29;21.4;2.24;0;0;0;100;100;256;
51.319434;5.172831;06.08.2015;09:59:29;20.3;2.24;0;0;0;100;100;48;
51.319495;5.172819;06.08.2015;09:59:29;22.8;2.35;0;0;0;100;100;192;
51.319388;5.172840;06.08.2015;09:59:29;18.3;2.21;0;0;0;100;100;12;
51.319577;5.172743;06.08.2015;09:59:30;17.0;2.94;0;0;0;100;0;0;
51.319537;5.172752;06.08.2015;09:59:30;21.5;2.25;0;0;0;100;100;256;
51.319430;5.172775;06.08.2015;09:59:30;20.6;2.29;0;0;0;100;100;48;
51.319490;5.172762;06.08.2015;09:59:30;22.9;2.38;0;0;0;100;100;192;
51.319383;5.172786;06.08.2015;09:59:30;18.6;2.29;0;0;0;100;100;12;
51.319572;5.172684;06.08.2015;09:59:31;16.8;2.94;0;0;0;100;0;0;
51.319532;5.172693;06.08.2015;09:59:31;21.6;2.28;0;0;0;100;100;256;
51.319425;5.172718;06.08.2015;09:59:31;20.6;2.36;0;0;0;100;100;48;
51.319481;5.172647;06.08.2015;09:59:32;23.0;2.38;0;0;0;100;100;192;
51.319374;5.172672;06.08.2015;09:59:32;18.5;2.32;0;0;0;100;100;12;
51.319567;5.172626;06.08.2015;09:59:32;16.6;2.94;0;0;0;100;0;0;
51.319527;5.172636;06.08.2015;09:59:32;21.6;2.29;0;0;0;100;100;256;
51.319420;5.172661;06.08.2015;09:59:32;20.4;2.38;0;0;0;100;100;48;
51.319481;5.172647;06.08.2015;09:59:32;22.8;2.38;0;0;0;100;100;192;
51.319369;5.172614;06.08.2015;09:59:33;18.1;2.31;0;0;0;100;100;12;
51.319562;5.172571;06.08.2015;09:59:33;16.3;2.90;0;0;0;100;0;0;
51.319522;5.172580;06.08.2015;09:59:33;21.7;2.31;0;0;0;100;100;256;
51.319416;5.172604;06.08.2015;09:59:33;20.0;2.32;0;0;0;100;100;48;
51.319369;5.172614;06.08.2015;09:59:33;17.8;2.24;0;0;0;100;100;12;
51.319476;5.172590;06.08.2015;09:59:33;22.7;2.38;0;100;64;100;100;192;
51.319558;5.172518;06.08.2015;09:59:34;16.1;2.83;0;0;0;100;0;0;
51.319518;5.172526;06.08.2015;09:59:34;22.0;2.31;0;0;0;100;100;256;
51.319411;5.172548;06.08.2015;09:59:34;19.5;2.22;0;100;32;100;100;48;
51.319364;5.172557;06.08.2015;09:59:34;17.7;2.19;0;0;0;100;100;12;
51.319471;5.172536;06.08.2015;09:59:34;22.7;2.37;0;100;64;100;100;192;
51.319558;5.172518;06.08.2015;09:59:34;16.2;2.79;0;0;0;100;0;0;
51.319514;5.172470;06.08.2015;09:59:35;22.1;2.30;0;0;0;100;100;256;
51.319407;5.172492;06.08.2015;09:59:35;19.3;2.17;0;100;32;100;100;48;
51.319360;5.172502;06.08.2015;09:59:35;17.8;2.13;0;0;0;100;100;12;
51.319467;5.172480;06.08.2015;09:59:35;23.0;2.36;0;100;64;100;100;192;
51.319554;5.172462;06.08.2015;09:59:35;16.6;2.75;0;0;0;100;0;0;
51.319509;5.172413;06.08.2015;09:59:36;22.1;2.29;0;0;0;100;100;256;
51.319403;5.172436;06.08.2015;09:59:36;19.3;2.15;0;100;32;100;100;48;
51.319356;5.172447;06.08.2015;09:59:36;17.8;2.11;0;0;0;100;100;12;
51.319458;5.172367;06.08.2015;09:59:37;23.1;2.35;0;100;64;100;100;192;
51.319545;5.172350;06.08.2015;09:59:37;17.1;2.75;0;0;0;100;0;0;
51.319505;5.172358;06.08.2015;09:59:37;22.0;2.28;0;0;0;100;100;256;
51.319398;5.172380;06.08.2015;09:59:37;19.6;2.18;0;100;32;100;100;48;
51.319351;5.172390;06.08.2015;09:59:37;17.7;2.12;0;0;0;100;100;12;
51.319458;5.172367;06.08.2015;09:59:37;23.2;2.35;0;100;64;100;100;192;
51.319541;5.172294;06.08.2015;09:59:38;17.7;2.81;0;0;0;100;0;0;
51.319501;5.172302;06.08.2015;09:59:38;21.8;2.27;0;0;0;100;100;256;
51.319394;5.172323;06.08.2015;09:59:38;20.0;2.25;0;100;32;100;100;48;
51.319347;5.172333;06.08.2015;09:59:38;17.5;2.12;0;0;0;100;100;12;
51.319454;5.172311;06.08.2015;09:59:38;23.3;2.35;0;100;64;100;100;192;
51.319541;5.172294;06.08.2015;09:59:38;18.1;2.86;0;0;0;100;0;0;
51.319496;5.172244;06.08.2015;09:59:39;21.5;2.24;0;0;0;100;100;256;
51.319390;5.172267;06.08.2015;09:59:39;20.2;2.31;0;100;32;100;100;48;
51.319338;5.172220;06.08.2015;09:59:40;17.3;2.12;0;0;0;100;100;12;
51.319445;5.172196;06.08.2015;09:59:40;23.2;2.33;0;100;64;100;100;192;
51.319532;5.172177;06.08.2015;09:59:40;18.2;2.88;0;0;0;100;0;0;
51.319492;5.172186;06.08.2015;09:59:40;21.1;2.21;0;0;0;100;100;256;
51.319385;5.172210;06.08.2015;09:59:40;20.2;2.35;0;100;32;100;100;48;
51.319338;5.172220;06.08.2015;09:59:40;17.3;2.08;0;0;0;100;100;12;
51.319440;5.172139;06.08.2015;09:59:41;23.0;2.31;0;100;64;100;100;192;
51.319527;5.172119;06.08.2015;09:59:41;17.9;2.83;0;0;0;100;0;0;
51.319380;5.172152;06.08.2015;09:59:41;20.2;2.35;0;100;32;100;100;48;
51.319487;5.172128;06.08.2015;09:59:41;21.0;2.21;0;0;0;100;100;256;
51.319334;5.172162;06.08.2015;09:59:41;17.6;2.10;0;0;0;100;100;12;
51.319440;5.172139;06.08.2015;09:59:41;22.8;2.31;0;100;64;100;100;192;
51.319522;5.172060;06.08.2015;09:59:42;17.8;2.81;0;0;0;100;0;0;
51.319375;5.172095;06.08.2015;09:59:42;20.1;2.35;0;100;48;100;100;48;
51.319482;5.172070;06.08.2015;09:59:42;21.0;2.21;0;0;0;100;100;256;
51.319329;5.172106;06.08.2015;09:59:42;18.0;2.08;0;0;0;100;100;12;
51.319435;5.172081;06.08.2015;09:59:42;22.7;2.31;0;100;64;100;100;192;
51.319522;5.172060;06.08.2015;09:59:42;17.8;2.80;0;0;0;100;0;0;
51.319370;5.172039;06.08.2015;09:59:43;20.0;2.27;0;100;48;100;100;48;
51.319477;5.172014;06.08.2015;09:59:43;21.0;2.21;0;0;0;100;100;256;
51.319324;5.172049;06.08.2015;09:59:43;18.5;2.09;0;0;0;100;100;12;
51.319426;5.171969;06.08.2015;09:59:44;22.6;2.31;0;100;64;100;100;192;
51.319513;5.171950;06.08.2015;09:59:44;17.9;2.80;0;0;0;100;0;0;
51.319366;5.171982;06.08.2015;09:59:44;19.9;2.22;0;100;32;100;100;48;
51.319473;5.171959;06.08.2015;09:59:44;20.9;2.21;0;0;0;100;100;256;
51.319319;5.171992;06.08.2015;09:59:44;18.7;2.09;0;0;0;100;100;12;
51.319426;5.171969;06.08.2015;09:59:44;22.5;2.31;0;100;64;100;100;192;
51.319508;5.171894;06.08.2015;09:59:45;18.0;2.81;0;0;0;100;0;0;
51.319361;5.171925;06.08.2015;09:59:45;19.8;2.17;0;100;32;100;100;48;
51.319468;5.171902;06.08.2015;09:59:45;20.9;2.21;0;0;0;100;100;256;
51.319314;5.171934;06.08.2015;09:59:45;18.6;2.10;0;0;0;100;100;12;
51.319421;5.171912;06.08.2015;09:59:45;22.5;2.29;0;100;64;100;100;192;
51.319504;5.171837;06.08.2015;09:59:46;18.0;2.82;0;0;0;100;0;0;
51.319357;5.171867;06.08.2015;09:59:46;19.8;2.17;0;100;32;100;100;48;
51.319464;5.171845;06.08.2015;09:59:46;20.8;2.21;0;0;0;100;100;256;
51.319310;5.171877;06.08.2015;09:59:46;18.1;2.08;0;0;0;100;100;12;
51.319417;5.171855;06.08.2015;09:59:46;22.3;2.29;0;100;64;100;100;192;
51.319499;5.171778;06.08.2015;09:59:47;17.8;2.82;0;0;0;100;0;0;
51.319352;5.171810;06.08.2015;09:59:47;19.7;2.17;0;100;32;100;100;48;
51.319459;5.171787;06.08.2015;09:59:47;20.6;2.17;0;0;0;100;100;256;
51.319306;5.171820;06.08.2015;09:59:47;17.7;2.06;0;0;0;100;100;12;
51.319413;5.171797;06.08.2015;09:59:47;22.2;2.27;0;100;64;100;100;192;
51.319494;5.171718;06.08.2015;09:59:48;17.6;2.81;0;0;0;100;0;0;
51.319348;5.171753;06.08.2015;09:59:48;19.7;2.21;0;100;48;100;100;48;
51.319454;5.171728;06.08.2015;09:59:48;20.3;2.15;0;0;0;100;100;256;
51.319301;5.171764;06.08.2015;09:59:48;17.3;2.06;0;100;8;100;100;12;
51.319403;5.171682;06.08.2015;09:59:49;21.8;2.25;0;100;64;100;100;192;
51.319489;5.171661;06.08.2015;09:59:49;17.2;2.79;0;0;0;100;0;0;
51.319343;5.171697;06.08.2015;09:59:49;19.4;2.21;0;100;48;100;100;48;
51.319449;5.171670;06.08.2015;09:59:49;20.1;2.13;0;0;0;100;100;256;
51.319296;5.171708;06.08.2015;09:59:49;17.0;2.04;0;100;8;100;100;12;
51.319403;5.171682;06.08.2015;09:59:49;21.5;2.21;0;100;64;100;100;192;
51.319486;5.171611;06.08.2015;09:59:50;16.7;2.75;0;0;0;100;0;0;
51.319339;5.171643;06.08.2015;09:59:50;19.0;2.12;0;100;48;100;100;48;
51.319446;5.171620;06.08.2015;09:59:50;20.1;2.13;0;0;0;100;100;256;
51.319292;5.171654;06.08.2015;09:59:50;16.7;2.00;0;100;12;100;100;12;
51.319399;5.171630;06.08.2015;09:59:50;21.2;2.18;0;100;64;100;100;192;
51.319482;5.171565;06.08.2015;09:59:51;16.4;2.71;0;0;0;100;0;0;
51.319335;5.171597;06.08.2015;09:59:51;18.3;1.98;0;100;48;100;100;48;
51.319442;5.171574;06.08.2015;09:59:51;20.2;2.15;0;0;0;100;100;256;
51.319288;5.171607;06.08.2015;09:59:51;16.6;1.96;0;100;12;100;100;12;
51.319392;5.171542;06.08.2015;09:59:52;21.3;2.17;0;100;64;100;100;192;
51.319478;5.171523;06.08.2015;09:59:52;16.1;2.67;0;0;0;100;0;0;
51.319331;5.171555;06.08.2015;09:59:52;17.4;1.86;0;100;48;100;100;48;
51.319438;5.171532;06.08.2015;09:59:52;20.4;2.17;0;0;0;100;100;256;
51.319285;5.171565;06.08.2015;09:59:52;16.6;1.93;0;100;12;100;100;12;
51.319392;5.171542;06.08.2015;09:59:52;21.5;2.19;0;100;64;100;100;192;
51.319475;5.171483;06.08.2015;09:59:53;16.1;2.65;0;0;0;100;0;0;
51.319328;5.171512;06.08.2015;09:59:53;16.6;1.83;0;100;48;100;100;48;
51.319435;5.171491;06.08.2015;09:59:53;20.6;2.19;0;0;0;100;100;256;
51.319281;5.171522;06.08.2015;09:59:53;16.6;1.92;0;100;12;100;100;12;
51.319388;5.171500;06.08.2015;09:59:53;21.7;2.21;0;100;64;100;100;192;
51.319472;5.171441;06.08.2015;09:59:54;16.1;2.65;0;0;0;100;0;0;
51.319324;5.171469;06.08.2015;09:59:54;16.0;1.84;0;100;48;100;100;48;
51.319431;5.171449;06.08.2015;09:59:54;20.7;2.20;0;0;0;100;100;256;
51.319277;5.171478;06.08.2015;09:59:54;16.8;1.93;0;100;12;100;100;12;
51.319385;5.171458;06.08.2015;09:59:54;21.5;2.21;0;100;64;100;100;192;
51.319468;5.171396;06.08.2015;09:59:55;16.3;2.65;0;0;0;100;0;0;
51.319321;5.171426;06.08.2015;09:59:55;15.9;1.90;0;100;48;100;100;48;
51.319428;5.171404;06.08.2015;09:59:55;20.8;2.21;0;0;0;100;100;256;
51.319274;5.171435;06.08.2015;09:59:55;17.0;1.96;0;100;12;100;100;12;
51.319377;5.171367;06.08.2015;09:59:56;21.5;2.23;0;100;64;100;100;192;
51.319464;5.171347;06.08.2015;09:59:56;16.6;2.69;0;0;0;100;0;0;
51.319317;5.171382;06.08.2015;09:59:56;15.8;1.91;0;100;48;100;100;48;
51.319424;5.171356;06.08.2015;09:59:56;20.8;2.23;0;0;0;100;100;256;
51.319270;5.171393;06.08.2015;09:59:56;17.4;2.02;0;100;12;100;100;12;
51.319377;5.171367;06.08.2015;09:59:56;21.4;2.23;0;100;64;100;100;192;
51.319459;5.171300;06.08.2015;09:59:57;17.0;2.73;0;0;0;100;0;0;
51.319313;5.171336;06.08.2015;09:59:57;16.1;1.91;0;100;48;100;100;48;
51.319419;5.171310;06.08.2015;09:59:57;21.1;2.24;0;0;0;100;100;256;
51.319266;5.171347;06.08.2015;09:59:57;17.8;2.10;0;100;12;100;100;12;
51.319373;5.171321;06.08.2015;09:59:57;21.5;2.23;0;100;64;100;100;192;
51.319456;5.171260;06.08.2015;09:59:58;17.4;2.77;0;0;0;100;0;0;
51.319309;5.171288;06.08.2015;09:59:58;16.5;1.89;0;100;48;100;100;48;
51.319262;5.171297;06.08.2015;09:59:58;18.0;2.15;0;100;12;100;100;12;
51.319416;5.171268;06.08.2015;09:59:58;21.2;2.25;0;0;0;100;100;256;
51.319369;5.171277;06.08.2015;09:59:58;21.3;2.20;0;100;64;100;100;192;
51.319453;5.171216;06.08.2015;09:59:59;17.9;2.79;0;0;0;100;0;0;
51.319306;5.171241;06.08.2015;09:59:59;17.0;1.89;0;100;48;100;100;48;
51.319259;5.171248;06.08.2015;09:59:59;18.3;2.19;0;100;12;100;100;12;
51.319413;5.171223;06.08.2015;09:59:59;21.2;2.23;0;0;0;100;100;256;
51.319363;5.171185;06.08.2015;10:00:00;20.9;2.18;0;100;64;100;100;192;
51.319450;5.171170;06.08.2015;10:00:00;18.3;2.81;0;0;0;100;0;0;
51.319303;5.171195;06.08.2015;10:00:00;17.1;1.88;0;100;48;100;100;48;
51.319256;5.171202;06.08.2015;10:00:00;18.6;2.25;0;100;12;100;100;12;
51.319410;5.171177;06.08.2015;10:00:00;21.2;2.22;0;0;0;100;100;256;
51.319363;5.171185;06.08.2015;10:00:00;20.7;2.17;0;100;64;100;100;192;
51.319447;5.171124;06.08.2015;10:00:01;18.7;2.85;0;0;0;100;0;0;
51.319299;5.171148;06.08.2015;10:00:01;17.2;1.83;0;100;48;100;100;48;
51.319253;5.171156;06.08.2015;10:00:01;19.0;2.25;0;100;12;100;100;12;
51.319407;5.171131;06.08.2015;10:00:01;21.2;2.20;0;0;0;100;100;256;
51.319360;5.171138;06.08.2015;10:00:01;20.8;2.17;0;100;64;100;100;192;
51.319444;5.171078;06.08.2015;10:00:02;19.0;2.88;0;0;0;100;0;0;
51.319297;5.171103;06.08.2015;10:00:02;17.2;1.78;0;100;48;100;100;48;
51.319250;5.171111;06.08.2015;10:00:02;19.5;2.25;0;100;12;100;100;12;
51.319404;5.171085;06.08.2015;10:00:02;21.2;2.21;0;0;0;100;100;256;
51.319357;5.171093;06.08.2015;10:00:02;21.1;2.19;0;100;64;100;100;192;
51.319441;5.171027;06.08.2015;10:00:03;19.0;2.90;0;0;0;100;0;0;
51.319294;5.171057;06.08.2015;10:00:03;17.3;1.75;0;100;48;100;100;48;
51.319247;5.171067;06.08.2015;10:00:03;19.7;2.23;0;100;12;100;100;12;
51.319401;5.171035;06.08.2015;10:00:03;21.1;2.19;0;0;0;100;100;256;
51.319354;5.171045;06.08.2015;10:00:03;21.2;2.19;0;100;64;100;100;192;
51.319437;5.170975;06.08.2015;10:00:04;19.3;2.96;0;0;0;100;0;0;
51.319243;5.171018;06.08.2015;10:00:04;19.7;2.21;0;100;12;100;100;12;
51.319290;5.171008;06.08.2015;10:00:04;17.3;1.77;0;100;48;100;100;48;
51.319397;5.170984;06.08.2015;10:00:04;20.7;2.18;0;0;0;100;100;256;
51.319346;5.170944;06.08.2015;10:00:05;21.5;2.19;0;100;64;100;100;192;
51.319432;5.170925;06.08.2015;10:00:05;19.6;3.00;0;0;0;100;0;0;
51.319239;5.170969;06.08.2015;10:00:05;19.7;2.25;0;100;12;100;100;12;
51.319286;5.170958;06.08.2015;10:00:05;17.6;1.82;0;100;48;100;100;48;
51.319392;5.170934;06.08.2015;10:00:05;20.2;2.14;0;0;0;100;100;256;
51.319346;5.170944;06.08.2015;10:00:05;21.7;2.19;0;100;64;100;100;192;
51.319429;5.170878;06.08.2015;10:00:06;19.8;3.00;0;0;0;100;0;0;
51.319235;5.170919;06.08.2015;10:00:06;20.0;2.29;0;100;12;100;0;0;
51.319282;5.170909;06.08.2015;10:00:06;18.0;1.97;0;100;48;100;100;48;
51.319389;5.170887;06.08.2015;10:00:06;19.8;2.10;0;0;0;100;100;256;
51.319342;5.170896;06.08.2015;10:00:06;21.8;2.20;0;100;64;100;100;192;
51.319426;5.170841;06.08.2015;10:00:07;20.0;2.98;0;0;0;100;0;0;
51.319232;5.170871;06.08.2015;10:00:07;20.1;2.33;0;100;12;100;0;0;
51.319279;5.170864;06.08.2015;10:00:07;18.7;2.12;0;100;48;100;100;48;
51.319386;5.170847;06.08.2015;10:00:07;19.6;2.06;0;0;0;100;0;0;
51.319339;5.170854;06.08.2015;10:00:07;22.0;2.21;0;100;64;100;100;64;
51.319425;5.170811;06.08.2015;10:00:08;20.1;2.96;0;0;0;100;0;0;
51.319230;5.170830;06.08.2015;10:00:08;20.2;2.33;0;0;0;100;0;0;
51.319277;5.170825;06.08.2015;10:00:08;19.2;2.24;0;100;32;100;100;48;
51.319384;5.170815;06.08.2015;10:00:08;19.7;2.04;0;0;0;100;0;0;
51.319337;5.170820;06.08.2015;10:00:08;22.2;2.24;0;100;64;100;100;64;
51.319424;5.170784;06.08.2015;10:00:09;20.1;2.95;0;0;0;100;0;0;
51.319228;5.170799;06.08.2015;10:00:09;19.9;2.29;0;0;0;100;0;0;
51.319275;5.170795;06.08.2015;10:00:09;19.8;2.29;0;0;0;100;0;0;
51.319383;5.170787;06.08.2015;10:00:09;19.9;2.05;0;0;0;100;0;0;
51.319336;5.170791;06.08.2015;10:00:09;22.5;2.27;0;0;0;100;0;0;
51.319423;5.170770;06.08.2015;10:00:10;19.4;2.94;0;0;0;100;0;0;
51.319228;5.170785;06.08.2015;10:00:10;19.6;2.29;0;0;0;100;0;0;
51.319275;5.170781;06.08.2015;10:00:10;20.0;2.31;0;0;0;100;0;0;
51.319383;5.170773;06.08.2015;10:00:10;20.1;2.06;0;0;0;100;0;0;
51.319336;5.170777;06.08.2015;10:00:10;22.6;2.29;0;0;0;100;0;0;
51.319423;5.170775;06.08.2015;10:00:11;18.8;2.92;0;0;0;100;0;0;
51.319228;5.170789;06.08.2015;10:00:11;19.3;2.27;0;0;0;100;0;0;
51.319275;5.170786;06.08.2015;10:00:11;20.1;2.34;0;0;0;100;0;0;
51.319383;5.170778;06.08.2015;10:00:11;20.2;2.07;0;0;0;100;0;0;
51.319336;5.170781;06.08.2015;10:00:11;22.7;2.30;0;0;0;100;0;0;
51.319424;5.170788;06.08.2015;10:00:12;18.0;2.92;0;0;0;100;0;0;
51.319228;5.170803;06.08.2015;10:00:12;19.2;2.27;0;0;0;100;0;0;
51.319276;5.170800;06.08.2015;10:00:12;20.1;2.35;0;0;0;100;0;0;
51.319383;5.170791;06.08.2015;10:00:12;20.2;2.07;0;0;0;100;0;0;
51.319337;5.170812;06.08.2015;10:00:13;22.7;2.29;0;0;0;100;0;0;
51.319424;5.170804;06.08.2015;10:00:13;18.2;2.96;0;0;0;100;0;0;
51.319229;5.170822;06.08.2015;10:00:13;19.2;2.28;0;0;0;100;0;0;
51.319276;5.170818;06.08.2015;10:00:13;20.1;2.36;0;0;0;100;0;0;
51.319384;5.170808;06.08.2015;10:00:13;20.2;2.06;0;0;0;100;0;0;
51.319337;5.170812;06.08.2015;10:00:13;22.9;2.29;0;0;0;100;0;0;
51.319424;5.170821;06.08.2015;10:00:14;18.3;2.98;0;0;0;100;0;0;
51.319230;5.170843;06.08.2015;10:00:14;19.3;2.29;0;0;0;100;0;0;
51.319277;5.170838;06.08.2015;10:00:14;20.1;2.37;0;0;0;100;0;0;
51.319384;5.170826;06.08.2015;10:00:14;20.2;2.05;0;0;0;100;0;0;
51.319337;5.170831;06.08.2015;10:00:14;23.0;2.30;0;0;0;100;0;0;
51.319425;5.170841;06.08.2015;10:00:15;18.7;3.00;0;0;0;100;0;0;
51.319231;5.170870;06.08.2015;10:00:15;19.6;2.32;0;0;0;100;0;0;
51.319278;5.170863;06.08.2015;10:00:15;20.3;2.38;0;0;0;100;0;0;
51.319385;5.170847;06.08.2015;10:00:15;20.1;2.04;0;0;0;100;0;0;
51.319338;5.170854;06.08.2015;10:00:15;23.0;2.31;0;0;0;100;0;0;
51.319427;5.170868;06.08.2015;10:00:16;18.8;3.00;0;0;0;100;0;0;
51.319233;5.170907;06.08.2015;10:00:16;19.8;2.35;0;0;0;100;0;0;
51.319280;5.170897;06.08.2015;10:00:16;20.2;2.39;0;0;0;100;0;0;
51.319387;5.170876;06.08.2015;10:00:16;19.8;2.04;0;0;0;100;0;0;
51.319342;5.170916;06.08.2015;10:00:17;22.7;2.31;0;0;0;100;0;0;
51.319429;5.170894;06.08.2015;10:00:17;18.9;3.01;0;0;0;100;0;0;
51.319236;5.170945;06.08.2015;10:00:17;20.0;2.38;0;0;0;100;0;0;
51.319282;5.170932;06.08.2015;10:00:17;19.9;2.38;0;0;0;100;0;0;
51.319389;5.170904;06.08.2015;10:00:17;19.6;2.04;0;0;0;100;0;0;
51.319342;5.170916;06.08.2015;10:00:17;22.5;2.31;0;0;0;100;0;0;
51.319432;5.170924;06.08.2015;10:00:18;19.3;3.02;0;0;0;100;0;0;
51.319239;5.170974;06.08.2015;10:00:18;19.9;2.40;0;0;0;100;0;0;
51.319286;5.170962;06.08.2015;10:00:18;19.5;2.38;0;0;0;100;0;0;
51.319392;5.170934;06.08.2015;10:00:18;19.5;2.06;0;0;0;100;0;0;
51.319345;5.170947;06.08.2015;10:00:18;22.2;2.29;0;0;0;100;0;0;
51.319436;5.170963;06.08.2015;10:00:19;19.4;3.04;0;0;0;100;0;0;
51.319242;5.171003;06.08.2015;10:00:19;19.7;2.41;0;0;0;100;0;0;
51.319289;5.170993;06.08.2015;10:00:19;19.0;2.31;0;0;0;100;0;0;
51.319396;5.170971;06.08.2015;10:00:19;19.4;2.09;0;0;0;100;0;0;
51.319349;5.170981;06.08.2015;10:00:19;21.9;2.27;0;0;0;100;0;0;
51.319439;5.170999;06.08.2015;10:00:20;19.6;3.05;0;0;0;100;0;0;
51.319245;5.171039;06.08.2015;10:00:20;19.5;2.42;0;0;0;100;0;0;
51.319292;5.171029;06.08.2015;10:00:20;18.5;2.26;0;0;0;100;0;0;
51.319399;5.171007;06.08.2015;10:00:20;19.4;2.12;0;0;0;100;0;0;
51.319355;5.171057;06.08.2015;10:00:21;21.7;2.25;0;0;0;100;0;0;
51.319442;5.171040;06.08.2015;10:00:21;19.6;3.06;0;0;0;100;0;0;
51.319248;5.171078;06.08.2015;10:00:21;19.4;2.40;0;0;0;100;0;0;
51.319295;5.171069;06.08.2015;10:00:21;18.1;2.15;0;0;0;100;0;0;
51.319402;5.171048;06.08.2015;10:00:21;19.8;2.15;0;0;0;100;0;0;
51.319355;5.171057;06.08.2015;10:00:21;21.7;2.25;0;0;0;100;0;0;
51.319445;5.171085;06.08.2015;10:00:22;19.3;1.99;0;0;0;100;0;0;
51.319250;5.171116;06.08.2015;10:00:22;19.3;2.35;0;0;0;100;0;0;
51.319297;5.171109;06.08.2015;10:00:22;17.9;2.00;0;0;0;100;0;0;
51.319405;5.171092;06.08.2015;10:00:22;20.1;2.17;0;0;0;100;0;0;
51.319358;5.171099;06.08.2015;10:00:22;21.9;2.27;0;0;0;100;0;0;
51.319447;5.171124;06.08.2015;10:00:23;19.5;2.79;0;0;0;100;0;0;
51.319252;5.171154;06.08.2015;10:00:23;19.7;2.35;0;0;0;100;0;0;
51.319299;5.171147;06.08.2015;10:00:23;17.8;1.86;0;0;0;100;0;0;
51.319407;5.171130;06.08.2015;10:00:23;20.5;2.20;0;0;0;100;0;0;
51.319360;5.171138;06.08.2015;10:00:23;22.1;2.29;0;0;0;100;0;0;
51.319448;5.171157;06.08.2015;10:00:24;19.5;2.56;0;0;0;100;0;0;
51.319255;5.171195;06.08.2015;10:00:24;19.9;2.37;0;0;0;100;0;0;
51.319301;5.171186;06.08.2015;10:00:24;17.8;1.81;0;0;0;100;0;0;
51.319408;5.171164;06.08.2015;10:00:24;20.7;2.23;0;0;0;100;0;0;
51.319364;5.171209;06.08.2015;10:00:25;22.1;2.29;0;0;0;100;0;0;
51.319451;5.171191;06.08.2015;10:00:25;19.5;2.29;0;0;0;100;0;0;
51.319257;5.171232;06.08.2015;10:00:25;20.2;2.38;0;0;0;100;0;0;
51.319304;5.171222;06.08.2015;10:00:25;17.7;1.80;0;0;0;100;0;0;
51.319411;5.171200;06.08.2015;10:00:25;20.9;2.23;0;0;0;100;0;0;
51.319364;5.171209;06.08.2015;10:00:25;22.1;2.29;0;0;0;100;0;0;
51.319454;5.171231;06.08.2015;10:00:26;19.3;2.31;0;0;0;100;0;0;
51.319259;5.171258;06.08.2015;10:00:26;20.1;2.38;0;0;0;100;0;0;
